Family	Genus	Species
Rosaceae	Potentilla L.	Potentilla ×tainingensis Hand.-Mazz.
Rosaceae	Potentilla L.	Potentilla ×tauschiana Domin & Podp.
Rosaceae	Potentilla L.	Potentilla ×tellusonii Lehm.
Rosaceae	Potentilla L.	Potentilla ×ternata Brügger
Rosaceae	Potentilla L.	Potentilla ×tikhomirovii Jurtzev
Rosaceae	Potentilla L.	Potentilla ×tolmatchevii Jurtzev & Soják
Rosaceae	Potentilla L.	Potentilla ×tonguei W.H.Baxter
Rosaceae	Potentilla L.	Potentilla ×trefferi Siegfr.
Rosaceae	Potentilla L.	Potentilla ×tremedalis Pau
Rosaceae	Potentilla L.	Potentilla ×tschaunensis Juz. ex Jurtzev
Rosaceae	Potentilla L.	Potentilla ×tulcensis Prodan
Rosaceae	Potentilla L.	Potentilla ×tundricola Soják
Rosaceae	Potentilla L.	Potentilla ×turdensis Prodan
Rosaceae	Potentilla L.	Potentilla ×uschakovii Jurtzev
Rosaceae	Potentilla L.	Potentilla ×vallei Hiitonen
Rosaceae	Potentilla L.	Potentilla ×vallesiaca A.L.P.Huet, 1854
Rosaceae	Potentilla L.	Potentilla ×vallesiaca É.Huet
Rosaceae	Potentilla L.	Potentilla ×vanzhilii Gundegmaa & Kechaykin
Rosaceae	Potentilla L.	Potentilla ×varangerensis Elven
Rosaceae	Potentilla L.	Potentilla ×villosula Jurtzev
Rosaceae	Potentilla L.	Potentilla ×vilmoriniana Hand.-Mazz.
Rosaceae	Potentilla L.	Potentilla ×vitodurensis Zimmeter
Rosaceae	Potentilla L.	Potentilla ×waisbeckeri Borbás
Rosaceae	Potentilla L.	Potentilla ×waisbeckeri Siegfr.
Rosaceae	Potentilla L.	Potentilla ×waisbeckeri Waisb.
Rosaceae	Potentilla L.	Potentilla ×wolffiana Siegfr.
Rosaceae	Potentilla L.	Potentilla ×wolffiana Siegfr. ex Oborný
Rosaceae	Potentilla L.	Potentilla ×wolfii Siegfr.
Rosaceae	Potentilla L.	Potentilla ×yamanakae (Naruh.) Naruh.
Rosaceae	Potentilla L.	Potentilla ×zahlbruckneri Beck
Rosaceae	Potentilla L.	Potentilla ×zapalowiczi R.Beer
Rosaceae	Potentilla L.	Tormentilla erecta Schur
Rosaceae	Potentilla L.	Tormentilla pusilla Willd. ex Cham. & Schltdl.
Rosaceae	Potentilla L.	Tormentilla pusilla Willd. ex Steud.
Rosaceae	Potentilla L.	Tridophyllum achemillaceum Greene, 1912
Rosaceae	Potentilla L.	Tridophyllum alchemillaceum Greene
Rosaceae	Potentilla L.	Tridophyllum decandrum Greene
Rosaceae	Potentilla L.	Tridophyllum lateriflorum Cockerell ex Daniels
Rosaceae	Potentilla L.Sect.Aureae	
Rosaceae	Poteridium Spach	Poteridium annuum (Nutt. ex Hook.) Spach
Rosaceae	Poteridium Spach	Poteridium occidentale (Nutt. ex Torr. & A.Gray) Rydb.
Rosaceae	Poterion St.-Lag.	
Rosaceae	Poterium L.	Poterium agrimoniifolium Cav. ex DC., 1825
Rosaceae	Poterium L.	Poterium agrimonoides L.
Rosaceae	Poterium L.	Poterium ancistroides Desf.
Rosaceae	Poterium L.	Poterium creticum (Hayek) Holub
Rosaceae	Poterium L.	Poterium diandrum Hook.fil.
Rosaceae	Poterium L.	Poterium dodecandrum (Moretti) Benth. & Hook.fil.
Rosaceae	Poterium L.	Poterium filiforme Hook.fil.
Rosaceae	Poterium L.	Poterium glaucum No
Rosaceae	Poterium L.	Poterium hybridum L.
Rosaceae	Poterium L.	Poterium indicum Gardner
Rosaceae	Poterium L.	Poterium lateriflorum Coss.
Rosaceae	Poterium L.	Poterium longifolium (Bertol.) Hook.fil.
Rosaceae	Poterium L.	Poterium mauritanicum (Desf.) Boiss.
Rosaceae	Poterium L.	Poterium megacarpon Lowe
Rosaceae	Poterium L.	Poterium myriophyllum Geyer, 1846
Rosaceae	Poterium L.	Poterium polygamum Lej.
Rosaceae	Poterium L.	Poterium rupicolum Boiss. & Reut.
Rosaceae	Poterium L.	Poterium sanguisorba Hook.f.
Rosaceae	Poterium L.	Poterium sanguisorba L.
Rosaceae	Poterium L.	Poterium serotinum Jord.
Rosaceae	Poterium L.	Poterium tenuifolium (Fisch. ex Link) Franch. & Sav.
Rosaceae	Poterium L.	Poterium tinei Tod. ex Lojac.
Rosaceae	Poterium L.	Poterium verrucosum Link ex G.Don
Rosaceae	Pourthiaea Decne.	Pourthiaea amphidoxa (C.K.Schneid.) Stapf
Rosaceae	Pourthiaea Decne.	Pourthiaea arguta (Wall.) Decne.
Rosaceae	Pourthiaea Decne.	Pourthiaea beauverdiana (C.K.Schneid.) Hatus.
Rosaceae	Pourthiaea Decne.	Pourthiaea benthamiana (Hance) Nakai
Rosaceae	Pourthiaea Decne.	Pourthiaea benthamina
Rosaceae	Pourthiaea Decne.	Pourthiaea bergerae (C.K.Schneid.) Iketani & H.Ohashi
Rosaceae	Pourthiaea Decne.	Pourthiaea blinii (H.Lév.) Iketani & H.Ohashi
Rosaceae	Pourthiaea Decne.	Pourthiaea calleryana Decne.
Rosaceae	Pourthiaea Decne.	Pourthiaea callosa (Chun ex Kuan) Iketani & H.Ohashi
Rosaceae	Pourthiaea Decne.	Pourthiaea chingshuiensis T.Shimizu
Rosaceae	Pourthiaea Decne.	Pourthiaea fokienensis (Franch.) Iketani & H.Ohashi
Rosaceae	Pourthiaea Decne.	Pourthiaea impressivena (Hayata) Iketani & H.Ohashi
Rosaceae	Pourthiaea Decne.	Pourthiaea longipes (Nakai) Nakai
Rosaceae	Pourthiaea Decne.	Pourthiaea lucida Decne.
Rosaceae	Pourthiaea Decne.	Pourthiaea obliqua (Stapf) Iketani & H.Ohashi
Rosaceae	Pourthiaea Decne.	Pourthiaea parviflora (Cardot) Iketani & H.Ohashi
Rosaceae	Pourthiaea Decne.	Pourthiaea parvifolia E.Pritz. ex Diels, 1900
Rosaceae	Pourthiaea Decne.	Pourthiaea pilosicalyx (T.T.Yu) Iketani & H.Ohashi
Rosaceae	Pourthiaea Decne.	Pourthiaea podocarpifolia (T.T.Yu) Iketani & H.Ohashi
Rosaceae	Pourthiaea Decne.	Pourthiaea salicifolia Decne.
Rosaceae	Pourthiaea Decne.	Pourthiaea schneideriana (Rehder & E.H.Wilson) Iketani & H.Ohashi
Rosaceae	Pourthiaea Decne.	Pourthiaea sorbifolia (W.B.Liao & W.Guo) B.B.Liu & D.Y.Hong
Rosaceae	Pourthiaea Decne.	Pourthiaea tomentosa (T.T.Yu & T.C.Ku) Long Y.Wang, W.Guo & W.B.Liao
Rosaceae	Pourthiaea Decne.	Pourthiaea villosa (Thunb.) Decne.
Rosaceae	Pourthiaea Decne.	Pourthiaea zhejiangensis (P.L.Chiu) Iketani & H.Ohashi
Rosaceae	Pourthiaea Decne.	Pourthiaea zollingeri Nakai
Rosaceae	Praesepium Spreng. ex Rchb., 1828	
Rosaceae	Prinsepia Royle	Prinsepia scandens Hayata
Rosaceae	Prinsepia Royle	Prinsepia sinensis (Oliv.) Oliv. ex Bean
Rosaceae	Prinsepia Royle	Prinsepia uniflora Batalin
Rosaceae	Prinsepia Royle	Prinsepia utilis Royle
Rosaceae	Pruninium P.Platen, 1908	Pruninium gummosum Platen, 1908
Rosaceae	Pruniphyllum H.Weyland, 1948	Pruniphyllum prinoides Weber, 1948
Rosaceae	Prunites E.McIver & J.F.Basinger, 1993	Prunites maclearnii (E.W.Berry) McIver & Basinger
Rosaceae	Prunus L.	Acerinium iwatense (Watari, 1941)
Rosaceae	Prunus L.	Amygdalus affinis A.Massal.
Rosaceae	Prunus L.	Amygdalus alexanderi E.W.Berry
Rosaceae	Prunus L.	Amygdalus andarobii Seraf., 1971
Rosaceae	Prunus L.	Amygdalus angustata (Pierre) Kuntze
Rosaceae	Prunus L.	Amygdalus aquitanica Ettingsh. ex Kirchh.
Rosaceae	Prunus L.	Amygdalus arabica Spach
Rosaceae	Prunus L.	Amygdalus argentea Dum.Cours.
Rosaceae	Prunus L.	Amygdalus armeniacaria Oken ex M.Roem.
Rosaceae	Prunus L.	Amygdalus atropurpurea
Rosaceae	Prunus L.	Amygdalus besseriana Schott
Rosaceae	Prunus L.	Amygdalus bilinica Ettingsh.
Rosaceae	Prunus L.	Amygdalus boissieri Carrière
Rosaceae	Prunus L.	Amygdalus bovei Spach
Rosaceae	Prunus L.	Amygdalus camelliiflora É.Morren
Rosaceae	Prunus L.	Amygdalus campaniflora Carrière
Rosaceae	Prunus L.	Amygdalus caryophyllacea K.Koch
Rosaceae	Prunus L.	Amygdalus cerasina Oken ex M.Roem.
Rosaceae	Prunus L.	Amygdalus chinensis Leroy ex K.Koch
Rosaceae	Prunus L.	Amygdalus chinensis M.Roem.
Rosaceae	Prunus L.	Amygdalus collinus Wall.
Rosaceae	Prunus L.	Amygdalus communipersica Klotzsch
Rosaceae	Prunus L.	Amygdalus communis Poit. & Turpin
Rosaceae	Prunus L.	Amygdalus cordifolia Roxb.
Rosaceae	Prunus L.	Amygdalus dasylepis Miq.
Rosaceae	Prunus L.	Amygdalus davidiana Dippel
Rosaceae	Prunus L.	Amygdalus dianthiflora K.Koch
Rosaceae	Prunus L.	Amygdalus divaricata Fenzl ex Fritsch
Rosaceae	Prunus L.	Amygdalus eocenica Ettingsh. & J.S.Gardner
Rosaceae	Prunus L.	Amygdalus fischeriana Spach
Rosaceae	Prunus L.	Amygdalus fortunei hort. ex Lavallée, 1877
Rosaceae	Prunus L.	Amygdalus fructicosa Wender.
Rosaceae	Prunus L.	Amygdalus frutescens Wender. ex Steud.
Rosaceae	Prunus L.	Amygdalus genuina Poit. & Turpin
Rosaceae	Prunus L.	Amygdalus gessleriana hort. ex Dippel
Rosaceae	Prunus L.	Amygdalus glabra Decne. ex Raf.
Rosaceae	Prunus L.	Amygdalus gracilis Lesq.
Rosaceae	Prunus L.	Amygdalus grandiflora K.Koch
Rosaceae	Prunus L.	Amygdalus grandiflora Poit. & Turpin
Rosaceae	Prunus L.	Amygdalus grata Salisb.
Rosaceae	Prunus L.	Amygdalus heterophylla K.Koch
Rosaceae	Prunus L.	Amygdalus heterophylla Poit. & Turpin
Rosaceae	Prunus L.	Amygdalus heuckeana Schltdl.
Rosaceae	Prunus L.	Amygdalus hildegardis Unger
Rosaceae	Prunus L.	Amygdalus hortensis Dochnahl
Rosaceae	Prunus L.	Amygdalus hybrida Dierb. ex M.Roem.
Rosaceae	Prunus L.	Amygdalus insignis P.Wessel & C.O.Weber
Rosaceae	Prunus L.	Amygdalus japonica A.Chev.
Rosaceae	Prunus L.	Amygdalus kermanensis Bornm.
Rosaceae	Prunus L.	Amygdalus kermanensis Bornm. ex C.K.Schneid.
Rosaceae	Prunus L.	Amygdalus lancaefolia
Rosaceae	Prunus L.	Amygdalus macrocarpa Poit. & Turpin
Rosaceae	Prunus L.	Amygdalus mensarum Poit. & Turpin
Rosaceae	Prunus L.	Amygdalus micrantha Lincz.
Rosaceae	Prunus L.	Amygdalus minor Poit. & Turpin
Rosaceae	Prunus L.	Amygdalus nana Dum.Cours.
Rosaceae	Prunus L.	Amygdalus nemausensis Cabanès
Rosaceae	Prunus L.	Amygdalus obtusata Saporta
Rosaceae	Prunus L.	Amygdalus persicoides K.Koch
Rosaceae	Prunus L.	Amygdalus persicoides Unger
Rosaceae	Prunus L.	Amygdalus praecommunis Menzel
Rosaceae	Prunus L.	Amygdalus prisca Watelet
Rosaceae	Prunus L.	Amygdalus pumila Dum.Cours.
Rosaceae	Prunus L.	Amygdalus pygmaeorum Unger
Rosaceae	Prunus L.	Amygdalus quercula Unger
Rosaceae	Prunus L.	Amygdalus radobojana Unger
Rosaceae	Prunus L.	Amygdalus rosaeflora K.Koch
Rosaceae	Prunus L.	Amygdalus sheppeyensis Ettingsh. & J.S.Gardner
Rosaceae	Prunus L.	Amygdalus sibirica G.Lodd.
Rosaceae	Prunus L.	Amygdalus sibirica Lodd. ex Loudon
Rosaceae	Prunus L.	Amygdalus sibirica Tausch
Rosaceae	Prunus L.	Amygdalus sporadum Ettingsh. & J.S.Gardner
Rosaceae	Prunus L.	Amygdalus sweginzowii
Rosaceae	Prunus L.	Amygdalus sweginzowii (Koehne) Ricker
Rosaceae	Prunus L.	Amygdalus sweginzowii Popov
Rosaceae	Prunus L.	Amygdalus taurica Eichw.
Rosaceae	Prunus L.	Amygdalus tenuestriata Ettingsh. & J.S.Gardner
Rosaceae	Prunus L.	Amygdalus tenuis Poit. & Turpin
Rosaceae	Prunus L.	Amygdalus tianschanica Sumnev.
Rosaceae	Prunus L.	Amygdalus tomentosula Steud.
Rosaceae	Prunus L.	Amygdalus tuzsonii Udvarhazi
Rosaceae	Prunus L.	Amygdalus vavilovii O.A.Lincz.
Rosaceae	Prunus L.	Amygdalus warleyensis E.Willm.
Rosaceae	Prunus L.	Amygdalus wilcoxiana E.W.Berry
Rosaceae	Prunus L.	Amygdalus zangezura Fed. & Takht.
Rosaceae	Prunus L.	Armeniaca alexandrina Gera
Rosaceae	Prunus L.	Armeniaca amarella Schur
Rosaceae	Prunus L.	Armeniaca duracina Dierb. ex Steud.
Rosaceae	Prunus L.	Armeniaca kostiniae E.N.Lomakin
Rosaceae	Prunus L.	Armeniaca longifolia Descourt.
Rosaceae	Prunus L.	Armeniaca lucida May
Rosaceae	Prunus L.	Armeniaca mandshurica (Maxim.) Kostina, 1935
Rosaceae	Prunus L.	Armeniaca mera Poit. & Turpin
Rosaceae	Prunus L.	Armeniaca pedunculata Ledeb. ex W.H.Baxter
Rosaceae	Prunus L.	Armeniaca persicifolia Poit. & Turpin
Rosaceae	Prunus L.	Armeniaca provincialis Poit. & Turpin
Rosaceae	Prunus L.	Armeniaca sativa Lam. ex Mouill.
Rosaceae	Prunus L.	Armeniaca sativa Tourn. ex Poit.
Rosaceae	Prunus L.	Armeniaca verrucosa May
Rosaceae	Prunus L.	Armeniaca ×leiocarpa Kostina
Rosaceae	Prunus L.	Cerasolouiseania ×cziczanica E.Lomakin & Juschev.
Rosaceae	Prunus L.	Cerasus affinis Sweet
Rosaceae	Prunus L.	Cerasus amygdalifolia
Rosaceae	Prunus L.	Cerasus arenaria Raf.
Rosaceae	Prunus L.	Cerasus beroliensis Nyman, 1878
Rosaceae	Prunus L.	Cerasus berolinensis Lamotte ex Nyman
Rosaceae	Prunus L.	Cerasus biflora Raf.
Rosaceae	Prunus L.	Cerasus bigarella Dumort., 1827
Rosaceae	Prunus L.	Cerasus botterii E.Fourn.
Rosaceae	Prunus L.	Cerasus calycosa
Rosaceae	Prunus L.	Cerasus calycosa Freyn
Rosaceae	Prunus L.	Cerasus calycosa Woronow
Rosaceae	Prunus L.	Cerasus canadensis C.C.Robin
Rosaceae	Prunus L.	Cerasus canadensis Mill.
Rosaceae	Prunus L.	Cerasus canadensis W.Young
Rosaceae	Prunus L.	Cerasus caproniana M.Roem.
Rosaceae	Prunus L.	Cerasus caucasica Talou
Rosaceae	Prunus L.	Cerasus chinensis G.Don
Rosaceae	Prunus L.	Cerasus cucullata K.Koch
Rosaceae	Prunus L.	Cerasus decumana Mord.Laun. ex DC.
Rosaceae	Prunus L.	Cerasus domestica Wesm.
Rosaceae	Prunus L.	Cerasus dumetum Callay
Rosaceae	Prunus L.	Cerasus ebroliensis Lamotte
Rosaceae	Prunus L.	Cerasus emarginata Greene
Rosaceae	Prunus L.	Cerasus ferruginea DC., 1825
Rosaceae	Prunus L.	Cerasus floribunda (Koehne) Masam. & S.Suzuki, 1936
Rosaceae	Prunus L.	Cerasus fruticans
Rosaceae	Prunus L.	Cerasus furum Boronov
Rosaceae	Prunus L.	Cerasus graeca K.Koch
Rosaceae	Prunus L.	Cerasus heterophylla K.Koch
Rosaceae	Prunus L.	Cerasus hiberniflora (Koidz.) Masam. & S.Suzuki
Rosaceae	Prunus L.	Cerasus hippophaoides Bornm., 1899
Rosaceae	Prunus L.	Cerasus incisa (Thunb.) Masam. & S.Suzuki, 1936
Rosaceae	Prunus L.	Cerasus japonica Ker Gawl. ex Steud.
Rosaceae	Prunus L.	Cerasus juliana hort. ex Steud.
Rosaceae	Prunus L.	Cerasus klokovii Sobko
Rosaceae	Prunus L.	Cerasus macedonica M.Roem.
Rosaceae	Prunus L.	Cerasus macrophylla Sweet
Rosaceae	Prunus L.	Cerasus matuurai (Sasaki) Masam. & S.Suzuki
Rosaceae	Prunus L.	Cerasus meridionalis Eichw.
Rosaceae	Prunus L.	Cerasus moniwana (Kawas.) Yonek.
Rosaceae	Prunus L.	Cerasus multicarpa
Rosaceae	Prunus L.	Cerasus multicarpa
Rosaceae	Prunus L.	Cerasus multicarpa Anon.
Rosaceae	Prunus L.	Cerasus multicarpa Pomona
Rosaceae	Prunus L.	Cerasus myrtifolia, 1893
Rosaceae	Prunus L.	Cerasus nana Poit. & Turpin
Rosaceae	Prunus L.	Cerasus nicotianaefolia Ser.
Rosaceae	Prunus L.	Cerasus nicotianifolia hort. ex DC., 1825
Rosaceae	Prunus L.	Cerasus nicotinaefolia Mord.Laun.
Rosaceae	Prunus L.	Cerasus nicotinifolia Mord.Laun.
Rosaceae	Prunus L.	Cerasus nigra Gilib.
Rosaceae	Prunus L.	Cerasus obtusata Greene
Rosaceae	Prunus L.	Cerasus occidentalis Greene
Rosaceae	Prunus L.	Cerasus officinalis Poit. & Turpin
Rosaceae	Prunus L.	Cerasus paniculata Loisel.
Rosaceae	Prunus L.	Cerasus paniculata Ser.
Rosaceae	Prunus L.	Cerasus parvifolia Greene
Rosaceae	Prunus L.	Cerasus pendula Siebold ex Makino
Rosaceae	Prunus L.	Cerasus petrovae S.P.Korovin
Rosaceae	Prunus L.	Cerasus pumila Poit. & Turpin
Rosaceae	Prunus L.	Cerasus racemosa Gilib.
Rosaceae	Prunus L.	Cerasus racemosa St.-Lag.
Rosaceae	Prunus L.	Cerasus reticulata Hausskn. ex Bornm.
Rosaceae	Prunus L.	Cerasus rhexii Van Houtte
Rosaceae	Prunus L.	Cerasus rosea Steud.
Rosaceae	Prunus L.	Cerasus rubicunda Bechst.
Rosaceae	Prunus L.	Cerasus rubra Gilib.
Rosaceae	Prunus L.	Cerasus rugulosa (Nakai) Masam. & S.Suzuki
Rosaceae	Prunus L.	Cerasus salicifolia K.Koch
Rosaceae	Prunus L.	Cerasus salicina G.Don, 1830
Rosaceae	Prunus L.	Cerasus sativa Poit. & Turpin
Rosaceae	Prunus L.	Cerasus semperflorens DC.
Rosaceae	Prunus L.	Cerasus sibirica K.Koch
Rosaceae	Prunus L.	Cerasus tomentosa (Thunb.) Masam. & S.Suzuki, 1936
Rosaceae	Prunus L.	Cerasus tridentina M.Roem.
Rosaceae	Prunus L.	Cerasus triflora Wall.
Rosaceae	Prunus L.	Cerasus variegata Standish ex J.Dix
Rosaceae	Prunus L.	Cerasus virginica (Michx.) hort., 1826
Rosaceae	Prunus L.	Cerasus vulgaris Risso
Rosaceae	Prunus L.	Cerasus ×amedama H.Ohba, 2007
Rosaceae	Prunus L.	Cerasus ×graeca Focke
Rosaceae	Prunus L.	Cerasus ×mochizukiana (Nakai) H.Ohba
Rosaceae	Prunus L.	Cerasus ×shikamae H.Ohba
Rosaceae	Prunus L.	Cerasus ×takinoensis (Kawas.) Yonek.
Rosaceae	Prunus L.	Dodecadia agrestis Lour.
Rosaceae	Prunus L.	Druparia amygdalus (Clairv.)
Rosaceae	Prunus L.	Druparia avium (Clairv.)
Rosaceae	Prunus L.	Druparia cerasus (Clairv.)
Rosaceae	Prunus L.	Druparia insititia (Clairv.)
Rosaceae	Prunus L.	Druparia mahaleb (Clairv.)
Rosaceae	Prunus L.	Druparia padus (Clairv.)
Rosaceae	Prunus L.	Druparia spinosa (Clairv.)
Rosaceae	Prunus L.	Lauro-cerasus bertinii Carrière
Rosaceae	Prunus L.	Lauro-cerasus brachybotrya Roem.
Rosaceae	Prunus L.	Lauro-cerasus colchica Dippel
Rosaceae	Prunus L.	Lauro-cerasus lanceolata Carrière
Rosaceae	Prunus L.	Lauro-cerasus microphylla Carrière
Rosaceae	Prunus L.	Lauro-cerasus myrtifolia Dippel
Rosaceae	Prunus L.	Lauro-cerasus rotundifolia Clémenc.
Rosaceae	Prunus L.	Lauro-cerasus schipkaensis Morel
Rosaceae	Prunus L.	Lauro-cerasus serbica Pančić ex C.K.Schneid.
Rosaceae	Prunus L.	Maddenia taschei Kirchh.
Rosaceae	Prunus L.	Orospodias rotundifolia Raf.
Rosaceae	Prunus L.	Padus bracteata Hort.Gall. ex Dippel
Rosaceae	Prunus L.	Padus carolina Borkh.
Rosaceae	Prunus L.	Padus carolina Du Roi
Rosaceae	Prunus L.	Padus elliptica (Thunb.) M.Roem.
Rosaceae	Prunus L.	Padus hookeri C.K.Schneid., 1906
Rosaceae	Prunus L.	Padus odorata Raf.
Rosaceae	Prunus L.	Padus salicifolia Raf.
Rosaceae	Prunus L.	Padus virginalis (Wender.) M.Roem.
Rosaceae	Prunus L.	Padus ×laucheana C.K.Schneid.
Rosaceae	Prunus L.	Prunus accumulans (Koehne) C.L.Li & Aymard
Rosaceae	Prunus L.	Prunus acuminata Clav.
Rosaceae	Prunus L.	Prunus acutifolia Newberry, 1895
Rosaceae	Prunus L.	Prunus acutiserrata H.Koidz., 1937
Rosaceae	Prunus L.	Prunus adenophora Koord. & Valeton
Rosaceae	Prunus L.	Prunus aegaea Unger
Rosaceae	Prunus L.	Prunus africana (Hook.fil.) Kalkman
Rosaceae	Prunus L.	Prunus aitchisonii (Korsh.) Kitam.
Rosaceae	Prunus L.	Prunus alabamensis C.Mohr
Rosaceae	Prunus L.	Prunus alaica (Pojark.) Gilli
Rosaceae	Prunus L.	Prunus albicaulis Bornm.
Rosaceae	Prunus L.	Prunus alleghaniensis Porter
Rosaceae	Prunus L.	Prunus ambigua Poit. & Turpin
Rosaceae	Prunus L.	Prunus ambigua Rouy & E.G.Camus, 1900
Rosaceae	Prunus L.	Prunus americana Marshall
Rosaceae	Prunus L.	Prunus ampla Koehne
Rosaceae	Prunus L.	Prunus amplifolia Koehne
Rosaceae	Prunus L.	Prunus amplifolia Pilg.
Rosaceae	Prunus L.	Prunus amygdaloides Schltr.
Rosaceae	Prunus L.	Prunus amygdalus Batsch
Rosaceae	Prunus L.	Prunus anadenia Koehne
Rosaceae	Prunus L.	Prunus anceps Cardot
Rosaceae	Prunus L.	Prunus andersonii A.Gray
Rosaceae	Prunus L.	Prunus angustifolia A.Sav.
Rosaceae	Prunus L.	Prunus angustifolia Marshall
Rosaceae	Prunus L.	Prunus annularis Koehne
Rosaceae	Prunus L.	Prunus antecedens Lesquereux, 1891
Rosaceae	Prunus L.	Prunus antioquensis P
Rosaceae	Prunus L.	Prunus antioquensis Pérez-Zab.
Rosaceae	Prunus L.	Prunus apetala (Siebold & Zucc.) Franch. & Sav.
Rosaceae	Prunus L.	Prunus apetala Koehne
Rosaceae	Prunus L.	Prunus apiana Poit. & Turpin
Rosaceae	Prunus L.	Prunus apiculatus Callay
Rosaceae	Prunus L.	Prunus approximata Giraudias
Rosaceae	Prunus L.	Prunus apyrena Poit. & Turpin
Rosaceae	Prunus L.	Prunus aquifolioides (Chun ex T.T.Yu & L.T.Lu) W.C.Chen
Rosaceae	Prunus L.	Prunus arabica (Oliv.) Meikle
Rosaceae	Prunus L.	Prunus arbascensis Timb.-Lagr.
Rosaceae	Prunus L.	Prunus arborea (Blume) Kalkman
Rosaceae	Prunus L.	Prunus arduennensis Callay
Rosaceae	Prunus L.	Prunus argentea (Lam.) Rehder
Rosaceae	Prunus L.	Prunus argentinensis Speg.
Rosaceae	Prunus L.	Prunus aridus Greene
Rosaceae	Prunus L.	Prunus arkansana Sarg.
Rosaceae	Prunus L.	Prunus armeniaca Chevall.
Rosaceae	Prunus L.	Prunus armeniaca L.
Rosaceae	Prunus L.	Prunus armeniaca Thunb.
Rosaceae	Prunus L.	Prunus armeniaca Weston
Rosaceae	Prunus L.	Prunus armenica L.
Rosaceae	Prunus L.	Prunus armenioides Liegel
Rosaceae	Prunus L.	Prunus arvernensis Rouy & E.G.Camus, 1900
Rosaceae	Prunus L.	Prunus ascendentiporulosa Suzuki, 1984
Rosaceae	Prunus L.	Prunus askenasyii Kink.
Rosaceae	Prunus L.	Prunus atlantica Unger
Rosaceae	Prunus L.	Prunus aubertiana Ser. ex Steud.
Rosaceae	Prunus L.	Prunus aucubaefolia hort. ex K.Koch
Rosaceae	Prunus L.	Prunus aurantiaca Raf.
Rosaceae	Prunus L.	Prunus aureliana Poir.
Rosaceae	Prunus L.	Prunus austriaca Liegel
Rosaceae	Prunus L.	Prunus austrosinensis Huan C.Wang
Rosaceae	Prunus L.	Prunus autumnalis Liegel
Rosaceae	Prunus L.	Prunus avium (L.) L.
Rosaceae	Prunus L.	Prunus avium Franch.
Rosaceae	Prunus L.	Prunus avium x mahaleb
Rosaceae	Prunus L.	Prunus avium × cerasus
Rosaceae	Prunus L.	Prunus axitliana Standl.
Rosaceae	Prunus L.	Prunus azorica (Mouill.) Rivas Mart., Lousã, Fern.Prieto, E.Días, J.C.Costa & C.Aguiar
Rosaceae	Prunus L.	Prunus balansae (Boiss.) Fritsch
Rosaceae	Prunus L.	Prunus baldschuanica Regel
Rosaceae	Prunus L.	Prunus beccarii (Ridl.) Kalkman
Rosaceae	Prunus L.	Prunus bifera Poit. & Turpin
Rosaceae	Prunus L.	Prunus biferum Carrière
Rosaceae	Prunus L.	Prunus bifrons Fritsch
Rosaceae	Prunus L.	Prunus biterum Carrière
Rosaceae	Prunus L.	Prunus blumii D.Dietr.
Rosaceae	Prunus L.	Prunus boissieri Kurtto
Rosaceae	Prunus L.	Prunus bonatii Koehne
Rosaceae	Prunus L.	Prunus brachybotrya Zucc.
Rosaceae	Prunus L.	Prunus brachypetala (Boiss.) Walp.
Rosaceae	Prunus L.	Prunus brachypoda Batalin
Rosaceae	Prunus L.	Prunus brachystachya Kalkman
Rosaceae	Prunus L.	Prunus bracteopadus Koehne
Rosaceae	Prunus L.	Prunus brahuica (Boiss.) Aitch. & Hemsl.
Rosaceae	Prunus L.	Prunus brasiliensis Cham. & Schltdl. ex Spreng.
Rosaceae	Prunus L.	Prunus brassii Kalkman
Rosaceae	Prunus L.	Prunus brevifolia A.Sav.
Rosaceae	Prunus L.	Prunus brigantina Vill.
Rosaceae	Prunus L.	Prunus brignola Rchb.
Rosaceae	Prunus L.	Prunus brignoniensis Ehrh.
Rosaceae	Prunus L.	Prunus brittoniana Rusby
Rosaceae	Prunus L.	Prunus browiczii (Freitag) Eisenman
Rosaceae	Prunus L.	Prunus brunnescens (T.T.Yu & T.C.Ku) J.R.He
Rosaceae	Prunus L.	Prunus bucharica (Korsh.) B.Fedtsch.
Rosaceae	Prunus L.	Prunus buergeri Nakai
Rosaceae	Prunus L.	Prunus buergeriana Miq.
Rosaceae	Prunus L.	Prunus buxifolia Koehne
Rosaceae	Prunus L.	Prunus caerulea Roem.
Rosaceae	Prunus L.	Prunus californica Koehne
Rosaceae	Prunus L.	Prunus calophylla L.Williams
Rosaceae	Prunus L.	Prunus calvellana Poit. & Turpin
Rosaceae	Prunus L.	Prunus calvertensis E.W.Berry
Rosaceae	Prunus L.	Prunus calycina A.Sav.
Rosaceae	Prunus L.	Prunus campanulata Maxim.
Rosaceae	Prunus L.	Prunus candicans Balb.
Rosaceae	Prunus L.	Prunus candicans Besser
Rosaceae	Prunus L.	Prunus candicans Willd.
Rosaceae	Prunus L.	Prunus canescens Bois
Rosaceae	Prunus L.	Prunus capricida Wall. ex DC., 1825
